"","chapter","linenumber","word","sentiment"
"11172",5,3402,"severe",NA
"11173",5,3402,"mccarthy",NA
"11174",5,3403,"calls","anticipation"
"11175",5,3403,"calls","negative"
"11176",5,3403,"calls","trust"
"11177",5,3403,"attention","positive"
"11178",5,3403,"reason","positive"
"11179",5,3403,"discrepancy",NA
"11180",5,3404,"father","trust"
"11181",5,3404,"signalled",NA
"11182",5,3405,"refusal","negative"
"11183",5,3405,"details",NA
"11184",5,3405,"conversation",NA
"11185",5,3405,"father","trust"
"11186",5,3406,"singular",NA
"11187",5,3406,"account","trust"
"11188",5,3406,"father's",NA
"11189",5,3406,"dying","anger"
"11190",5,3406,"dying","disgust"
"11191",5,3406,"dying","fear"
"11192",5,3406,"dying","negative"
"11193",5,3406,"dying","sadness"
"11194",5,3406,"words","anger"
"11195",5,3406,"words","negative"
"11196",5,3407,"remarks",NA
"11197",5,3407,"son",NA
"11198",5,3409,"holmes",NA
"11199",5,3409,"laughed",NA
"11200",5,3409,"softly",NA
"11201",5,3409,"stretched",NA
"11202",5,3410,"cushioned",NA
"11203",5,3410,"seat",NA
"11204",5,3410,"coroner","negative"
"11205",5,3411,"pains","negative"
"11206",5,3411,"single",NA
"11207",5,3411,"strongest",NA
"11208",5,3412,"man's",NA
"11209",5,3412,"favour",NA
"11210",5,3412,"alternately",NA
"11211",5,3413,"credit","positive"
"11212",5,3413,"credit","trust"
"11213",5,3413,"imagination",NA
"11214",5,3414,"invent",NA
"11215",5,3414,"quarrel","anger"
"11216",5,3414,"quarrel","negative"
"11217",5,3415,"sympathy","positive"
"11218",5,3415,"sympathy","sadness"
"11219",5,3415,"jury","trust"
"11220",5,3415,"evolved",NA
"11221",5,3416,"consciousness","positive"
"11222",5,3416,"outré",NA
"11223",5,3416,"dying","anger"
"11224",5,3416,"dying","disgust"
"11225",5,3416,"dying","fear"
"11226",5,3416,"dying","negative"
"11227",5,3416,"dying","sadness"
"11228",5,3417,"reference",NA
"11229",5,3417,"rat","disgust"
"11230",5,3417,"rat","fear"
"11231",5,3417,"rat","negative"
"11232",5,3417,"incident","surprise"
"11233",5,3417,"vanishing",NA
"11234",5,3417,"cloth",NA
"11235",5,3418,"sir","positive"
"11236",5,3418,"sir","trust"
"11237",5,3418,"approach",NA
"11238",5,3418,"view",NA
"11239",5,3419,"true","joy"
"11240",5,3419,"true","positive"
"11241",5,3419,"true","trust"
"11242",5,3420,"hypothesis","anticipation"
"11243",5,3420,"hypothesis","surprise"
"11244",5,3420,"lead","positive"
"11245",5,3420,"pocket",NA
"11246",5,3420,"petrarch",NA
"11247",5,3421,"word","positive"
"11248",5,3421,"word","trust"
"11249",5,3422,"scene",NA
"11250",5,3422,"action","positive"
"11251",5,3422,"lunch",NA
"11252",5,3422,"swindon",NA
"11253",5,3423,"twenty",NA
"11254",5,3423,"minutes",NA
"11255",5,3425,"o'clock",NA
"11256",5,3425,"passing",NA
"11257",5,3426,"beautiful","joy"
"11258",5,3426,"beautiful","positive"
"11259",5,3426,"stroud",NA
"11260",5,3426,"valley",NA
"11261",5,3426,"broad",NA
"11262",5,3426,"gleaming",NA
"11263",5,3426,"severn",NA
"11264",5,3427,"found","joy"
"11265",5,3427,"found","positive"
"11266",5,3427,"found","trust"
"11267",5,3427,"pretty","anticipation"
"11268",5,3427,"pretty","joy"
"11269",5,3427,"pretty","positive"
"11270",5,3427,"pretty","trust"
"11271",5,3427,"country",NA
"11272",5,3427,"town",NA
"11273",5,3427,"ross",NA
"11274",5,3428,"lean",NA
"11275",5,3428,"ferret",NA
"11276",5,3428,"furtive",NA
"11277",5,3428,"sly","anger"
"11278",5,3428,"sly","disgust"
"11279",5,3428,"sly","fear"
"11280",5,3428,"sly","negative"
"11281",5,3428,"waiting",NA
"11282",5,3429,"platform",NA
"11283",5,3429,"spite","anger"
"11284",5,3429,"spite","negative"
"11285",5,3429,"light",NA
"11286",5,3429,"brown",NA
"11287",5,3429,"dustcoat",NA
"11288",5,3430,"leather",NA
"11289",5,3430,"leggings",NA
"11290",5,3430,"wore",NA
"11291",5,3430,"deference","positive"
"11292",5,3430,"deference","trust"
"11293",5,3430,"rustic",NA
"11294",5,3431,"surroundings",NA
"11295",5,3431,"difficulty","anger"
"11296",5,3431,"difficulty","fear"
"11297",5,3431,"difficulty","negative"
"11298",5,3431,"difficulty","sadness"
"11299",5,3431,"recognising",NA
"11300",5,3431,"lestrade",NA
"11301",5,3432,"scotland",NA
"11302",5,3432,"yard",NA
"11303",5,3432,"drove",NA
"11304",5,3432,"hereford",NA
"11305",5,3432,"arms",NA
"11306",5,3433,"engaged","anticipation"
"11307",5,3433,"engaged","joy"
"11308",5,3433,"engaged","positive"
"11309",5,3433,"engaged","trust"
"11310",5,3435,"carriage",NA
"11311",5,3435,"lestrade",NA
"11312",5,3435,"sat",NA
"11313",5,3435,"cup",NA
"11314",5,3436,"tea",NA
"11315",5,3436,"energetic","positive"
"11316",5,3436,"nature",NA
"11317",5,3437,"happy","anticipation"
"11318",5,3437,"happy","joy"
"11319",5,3437,"happy","positive"
"11320",5,3437,"happy","trust"
"11321",5,3437,"scene",NA
"11322",5,3437,"crime","anger"
"11323",5,3437,"crime","negative"
"11324",5,3439,"nice",NA
"11325",5,3439,"complimentary",NA
"11326",5,3439,"holmes",NA
"11327",5,3439,"answered",NA
"11328",5,3440,"question","positive"
"11329",5,3440,"barometric",NA
"11330",5,3440,"pressure","negative"
"11331",5,3442,"lestrade",NA
"11332",5,3442,"looked",NA
"11333",5,3442,"startled",NA
"11334",5,3442,"follow",NA
"11335",5,3444,"glass",NA
"11336",5,3444,"twenty",NA
"11337",5,3444,"wind",NA
"11338",5,3444,"cloud",NA
"11339",5,3445,"sky","positive"
"11340",5,3445,"caseful",NA
"11341",5,3445,"cigarettes",NA
"11342",5,3446,"smoking",NA
"11343",5,3446,"sofa",NA
"11344",5,3446,"superior","positive"
"11345",5,3446,"usual","positive"
"11346",5,3446,"usual","trust"
"11347",5,3446,"country",NA
"11348",5,3447,"hotel",NA
"11349",5,3447,"abomination","anger"
"11350",5,3447,"abomination","disgust"
"11351",5,3447,"abomination","fear"
"11352",5,3447,"abomination","negative"
"11353",5,3447,"probable",NA
"11354",5,3448,"carriage",NA
"11355",5,3448,"night",NA
"11356",5,3450,"lestrade",NA
"11357",5,3450,"laughed",NA
"11358",5,3450,"indulgently",NA
"11359",5,3450,"doubt","fear"
"11360",5,3450,"doubt","negative"
"11361",5,3450,"doubt","sadness"
"11362",5,3450,"doubt","trust"
"11363",5,3450,"formed",NA
"11364",5,3451,"conclusions",NA
"11365",5,3451,"newspapers",NA
"11366",5,3452,"plain",NA
"11367",5,3452,"pikestaff",NA
"11368",5,3452,"plainer",NA
"11369",5,3453,"refuse","negative"
"11370",5,3453,"lady",NA
"11371",5,3454,"positive",NA
"11372",5,3454,"heard",NA
"11373",5,3455,"opinion",NA
"11374",5,3455,"repeatedly",NA
"11375",5,3455,"told",NA
"11376",5,3456,"bless","anticipation"
"11377",5,3456,"bless","joy"
"11378",5,3456,"bless","positive"
"11379",5,3456,"bless","trust"
"11380",5,3457,"soul",NA
"11381",5,3457,"carriage",NA
"11382",5,3457,"door",NA
"11383",5,3459,"spoken",NA
"11384",5,3459,"rushed",NA
"11385",5,3460,"lovely","anticipation"
"11386",5,3460,"lovely","joy"
"11387",5,3460,"lovely","positive"
"11388",5,3460,"lovely","sadness"
"11389",5,3460,"lovely","surprise"
"11390",5,3460,"lovely","trust"
"11391",5,3460,"women",NA
"11392",5,3460,"life",NA
"11393",5,3461,"violet",NA
"11394",5,3461,"eyes",NA
"11395",5,3461,"shining","anticipation"
"11396",5,3461,"shining","joy"
"11397",5,3461,"shining","positive"
"11398",5,3461,"lips",NA
"11399",5,3461,"pink",NA
"11400",5,3461,"flush","positive"
"11401",5,3462,"cheeks",NA
"11402",5,3462,"natural",NA
"11403",5,3462,"reserve","positive"
"11404",5,3462,"lost","negative"
"11405",5,3462,"lost","sadness"
"11406",5,3463,"overpowering","anger"
"11407",5,3463,"overpowering","fear"
"11408",5,3463,"overpowering","negative"
"11409",5,3463,"excitement","anticipation"
"11410",5,3463,"excitement","joy"
"11411",5,3463,"excitement","positive"
"11412",5,3463,"excitement","surprise"
"11413",5,3463,"concern",NA
"11414",5,3465,"sherlock",NA
"11415",5,3465,"holmes",NA
"11416",5,3465,"cried",NA
"11417",5,3465,"glancing",NA
"11418",5,3466,"finally","anticipation"
"11419",5,3466,"finally","disgust"
"11420",5,3466,"finally","joy"
"11421",5,3466,"finally","positive"
"11422",5,3466,"finally","surprise"
"11423",5,3466,"finally","trust"
"11424",5,3466,"woman's",NA
"11425",5,3466,"quick",NA
"11426",5,3466,"intuition","positive"
"11427",5,3466,"intuition","trust"
"11428",5,3467,"fastening",NA
"11429",5,3467,"companion","joy"
"11430",5,3467,"companion","positive"
"11431",5,3467,"companion","trust"
"11432",5,3467,"glad","anticipation"
"11433",5,3467,"glad","joy"
"11434",5,3467,"glad","positive"
"11435",5,3468,"driven",NA
"11436",5,3468,"james",NA
"11437",5,3469,"start","anticipation"
"11438",5,3469,"knowing","positive"
"11439",5,3470,"doubt","fear"
"11440",5,3470,"doubt","negative"
"11441",5,3470,"doubt","sadness"
"11442",5,3470,"doubt","trust"
"11443",5,3471,"children",NA
"11444",5,3471,"faults",NA
"11445",5,3472,"tender","joy"
"11446",5,3472,"tender","positive"
"11447",5,3472,"tender","trust"
"11448",5,3472,"hearted",NA
"11449",5,3472,"hurt","anger"
"11450",5,3472,"hurt","fear"
"11451",5,3472,"hurt","negative"
"11452",5,3472,"hurt","sadness"
"11453",5,3472,"fly",NA
"11454",5,3473,"charge",NA
"11455",5,3473,"absurd","negative"
"11456",5,3475,"hope","anticipation"
"11457",5,3475,"hope","joy"
"11458",5,3475,"hope","positive"
"11459",5,3475,"hope","surprise"
"11460",5,3475,"hope","trust"
"11461",5,3475,"miss",NA
"11462",5,3475,"turner",NA
"11463",5,3475,"sherlock",NA
"11464",5,3475,"holmes",NA
"11465",5,3476,"rely",NA
"11466",5,3478,"read",NA
"11467",5,3478,"evidence",NA
"11468",5,3478,"formed",NA
"11469",5,3478,"conclusion",NA
"11470",5,3479,"loophole",NA
"11471",5,3479,"flaw","negative"
"11472",5,3479,"flaw","sadness"
"11473",5,3480,"innocent","positive"
"11474",5,3480,"innocent","trust"
"11475",5,3482,"probable",NA
"11476",5,3484,"cried",NA
"11477",5,3484,"throwing",NA
"11478",5,3484,"head",NA
"11479",5,3485,"defiantly",NA
"11480",5,3485,"lestrade",NA
"11481",5,3485,"hear",NA
"11482",5,3485,"hopes",NA
"11483",5,3487,"lestrade",NA
"11484",5,3487,"shrugged",NA
"11485",5,3487,"shoulders",NA
"11486",5,3487,"afraid","fear"
"11487",5,3487,"afraid","negative"
"11488",5,3487,"colleague",NA
"11489",5,3488,"quick",NA
"11490",5,3488,"forming","anticipation"
"11491",5,3488,"conclusions",NA
"11492",5,3490,"james",NA
"11493",5,3491,"quarrel","anger"
"11494",5,3491,"quarrel","negative"
"11495",5,3491,"father","trust"
"11496",5,3492,"reason","positive"
"11497",5,3492,"speak",NA
"11498",5,3492,"coroner","negative"
"11499",5,3493,"concerned","fear"
"11500",5,3493,"concerned","sadness"
"11501",5,3495,"holmes",NA
"11502",5,3497,"time","anticipation"
"11503",5,3497,"hide","fear"
"11504",5,3497,"james",NA
"11505",5,3497,"father","trust"
"11506",5,3498,"disagreements",NA
"11507",5,3498,"mccarthy",NA
"11508",5,3498,"anxious","anticipation"
"11509",5,3498,"anxious","fear"
"11510",5,3498,"anxious","negative"
"11511",5,3499,"marriage","anticipation"
"11512",5,3499,"marriage","joy"
"11513",5,3499,"marriage","positive"
"11514",5,3499,"marriage","trust"
"11515",5,3499,"james",NA
"11516",5,3500,"loved",NA
"11517",5,3500,"brother","positive"
"11518",5,3500,"brother","trust"
"11519",5,3500,"sister",NA
"11520",5,3501,"life",NA
"11521",5,3502,"naturally",NA
"11522",5,3503,"quarrels",NA
"11523",5,3505,"father","trust"
"11524",5,3505,"holmes",NA
"11525",5,3505,"favour",NA
"11526",5,3506,"union",NA
"11527",5,3508,"averse","anger"
"11528",5,3508,"averse","disgust"
"11529",5,3508,"averse","fear"
"11530",5,3508,"averse","negative"
"11531",5,3508,"mccarthy",NA
"11532",5,3509,"favour",NA
"11533",5,3509,"quick",NA
"11534",5,3509,"blush","negative"
"11535",5,3509,"passed",NA
"11536",5,3509,"fresh",NA
"11537",5,3510,"holmes",NA
"11538",5,3510,"shot","anger"
"11539",5,3510,"shot","fear"
"11540",5,3510,"shot","negative"
"11541",5,3510,"shot","sadness"
"11542",5,3510,"shot","surprise"
"11543",5,3510,"keen",NA
"11544",5,3510,"questioning",NA
"11545",5,3510,"glances",NA
"11546",5,3512,"information","positive"
"11547",5,3512,"father","trust"
"11548",5,3513,"call",NA
"11549",5,3513,"morrow","anticipation"
"11550",5,3515,"afraid","fear"
"11551",5,3515,"afraid","negative"
"11552",5,3515,"doctor","positive"
"11553",5,3515,"doctor","trust"
"11554",5,3517,"doctor","positive"
"11555",5,3517,"doctor","trust"
"11556",5,3519,"heard",NA
"11557",5,3519,"poor",NA
"11558",5,3519,"father","trust"
"11559",5,3519,"strong",NA
"11560",5,3520,"broken","anger"
"11561",5,3520,"broken","fear"
"11562",5,3520,"broken","negative"
"11563",5,3520,"broken","sadness"
"11564",5,3520,"completely","positive"
"11565",5,3521,"bed",NA
"11566",5,3521,"dr",NA
"11567",5,3521,"willows",NA
"11568",5,3521,"wreck","anger"
"11569",5,3521,"wreck","disgust"
"11570",5,3521,"wreck","fear"
"11571",5,3521,"wreck","negative"
"11572",5,3521,"wreck","sadness"
"11573",5,3521,"wreck","surprise"
"11574",5,3522,"nervous","anticipation"
"11575",5,3522,"nervous","fear"
"11576",5,3522,"nervous","negative"
"11577",5,3522,"system","trust"
"11578",5,3522,"shattered","negative"
"11579",5,3522,"shattered","sadness"
"11580",5,3522,"mccarthy",NA
"11581",5,3522,"alive","anticipation"
"11582",5,3522,"alive","joy"
"11583",5,3522,"alive","positive"
"11584",5,3522,"alive","trust"
"11585",5,3523,"dad",NA
"11586",5,3523,"days",NA
"11587",5,3523,"victoria",NA
"11588",5,3525,"ha",NA
"11589",5,3525,"victoria",NA
"11590",5,3527,"mines",NA
"11591",5,3529,"gold","positive"
"11592",5,3529,"mines",NA
"11593",5,3529,"understand",NA
"11594",5,3529,"turner",NA
"11595",5,3530,"money","anger"
"11596",5,3530,"money","anticipation"
"11597",5,3530,"money","joy"
"11598",5,3530,"money","positive"
"11599",5,3530,"money","surprise"
"11600",5,3530,"money","trust"
"11601",5,3534,"miss",NA
"11602",5,3534,"turner",NA
"11603",5,3534,"material",NA
"11604",5,3534,"assistance","positive"
"11605",5,3537,"news",NA
"11606",5,3537,"morrow","anticipation"
"11607",5,3537,"doubt","fear"
"11608",5,3537,"doubt","negative"
"11609",5,3537,"doubt","sadness"
"11610",5,3537,"doubt","trust"
"11611",5,3538,"prison","anger"
"11612",5,3538,"prison","fear"
"11613",5,3538,"prison","negative"
"11614",5,3538,"prison","sadness"
"11615",5,3538,"james",NA
"11616",5,3538,"holmes",NA
"11617",5,3539,"innocent","positive"
"11618",5,3539,"innocent","trust"
"11619",5,3541,"miss",NA
"11620",5,3541,"turner",NA
"11621",5,3543,"home",NA
"11622",5,3543,"dad",NA
"11623",5,3543,"ill","anger"
"11624",5,3543,"ill","disgust"
"11625",5,3543,"ill","fear"
"11626",5,3543,"ill","negative"
"11627",5,3543,"ill","sadness"
"11628",5,3543,"misses",NA
"11629",5,3544,"leave","negative"
"11630",5,3544,"leave","sadness"
"11631",5,3544,"leave","surprise"
"11632",5,3544,"bye","anticipation"
"11633",5,3544,"god","anticipation"
"11634",5,3544,"god","fear"
"11635",5,3544,"god","joy"
"11636",5,3544,"god","positive"
"11637",5,3544,"god","trust"
"11638",5,3544,"undertaking","anticipation"
"11639",5,3545,"hurried","anticipation"
"11640",5,3545,"hurried","negative"
"11641",5,3545,"impulsively",NA
"11642",5,3545,"entered",NA
"11643",5,3546,"heard",NA
"11644",5,3546,"wheels",NA
"11645",5,3546,"carriage",NA
"11646",5,3546,"rattle",NA
"11647",5,3546,"street",NA
"11648",5,3548,"ashamed","disgust"
"11649",5,3548,"ashamed","negative"
"11650",5,3548,"ashamed","sadness"
"11651",5,3548,"holmes",NA
"11652",5,3548,"lestrade",NA
"11653",5,3548,"dignity","positive"
"11654",5,3548,"dignity","trust"
"11655",5,3549,"minutes",NA
"11656",5,3549,"silence",NA
"11657",5,3549,"raise",NA
"11658",5,3549,"hopes",NA
"11659",5,3550,"bound","negative"
"11660",5,3550,"disappoint","anger"
"11661",5,3550,"disappoint","disgust"
"11662",5,3550,"disappoint","negative"
"11663",5,3550,"disappoint","sadness"
"11664",5,3550,"tender","joy"
"11665",5,3550,"tender","positive"
"11666",5,3550,"tender","trust"
"11667",5,3550,"heart",NA
"11668",5,3551,"call",NA
"11669",5,3551,"cruel","anger"
"11670",5,3551,"cruel","disgust"
"11671",5,3551,"cruel","fear"
"11672",5,3551,"cruel","negative"
"11673",5,3551,"cruel","sadness"
"11674",5,3553,"clearing",NA
"11675",5,3553,"james",NA
"11676",5,3553,"mccarthy",NA
"11677",5,3554,"holmes",NA
"11678",5,3554,"prison","anger"
"11679",5,3554,"prison","fear"
"11680",5,3554,"prison","negative"
"11681",5,3554,"prison","sadness"
"11682",5,3558,"reconsider",NA
"11683",5,3558,"resolution",NA
"11684",5,3559,"time","anticipation"
"11685",5,3559,"train",NA
"11686",5,3559,"hereford",NA
"11687",5,3559,"night",NA
"11688",5,3561,"ample",NA
"11689",5,3563,"watson",NA
"11690",5,3563,"fear","anger"
"11691",5,3563,"fear","fear"
"11692",5,3563,"fear","negative"
"11693",5,3564,"slow",NA
"11694",5,3564,"couple",NA
"11695",5,3564,"hours",NA
"11696",5,3566,"walked",NA
"11697",5,3566,"station",NA
"11698",5,3566,"wandered",NA
"11699",5,3567,"streets",NA
"11700",5,3567,"town",NA
"11701",5,3567,"finally","anticipation"
"11702",5,3567,"finally","disgust"
"11703",5,3567,"finally","joy"
"11704",5,3567,"finally","positive"
"11705",5,3567,"finally","surprise"
"11706",5,3567,"finally","trust"
"11707",5,3567,"returning",NA
"11708",5,3567,"hotel",NA
"11709",5,3568,"lay",NA
"11710",5,3568,"sofa",NA
"11711",5,3569,"yellow",NA
"11712",5,3569,"puny",NA
"11713",5,3569,"plot",NA
"11714",5,3569,"story",NA
"11715",5,3569,"thin",NA
"11716",5,3570,"compared",NA
"11717",5,3570,"deep",NA
"11718",5,3570,"mystery","anticipation"
"11719",5,3570,"mystery","surprise"
"11720",5,3571,"groping",NA
"11721",5,3571,"found","joy"
"11722",5,3571,"found","positive"
"11723",5,3571,"found","trust"
"11724",5,3571,"attention","positive"
"11725",5,3571,"wander",NA
"11726",5,3571,"continually",NA
"11727",5,3572,"action","positive"
"11728",5,3572,"flung",NA
"11729",5,3573,"consideration",NA
"11730",5,3573,"events",NA
"11731",5,3574,"day",NA
"11732",5,3574,"supposing",NA
"11733",5,3574,"unhappy","anger"
"11734",5,3574,"unhappy","disgust"
"11735",5,3574,"unhappy","negative"
"11736",5,3574,"unhappy","sadness"
"11737",5,3574,"man's",NA
"11738",5,3574,"story",NA
"11739",5,3575,"absolutely",NA
"11740",5,3575,"true","joy"
"11741",5,3575,"true","positive"
"11742",5,3575,"true","trust"
"11743",5,3575,"hellish","anger"
"11744",5,3575,"hellish","disgust"
"11745",5,3575,"hellish","fear"
"11746",5,3575,"hellish","negative"
"11747",5,3575,"hellish","sadness"
"11748",5,3575,"absolutely",NA
"11749",5,3576,"unforeseen","surprise"
"11750",5,3576,"extraordinary","positive"
"11751",5,3576,"calamity","sadness"
"11752",5,3576,"occurred",NA
"11753",5,3577,"time","anticipation"
"11754",5,3577,"father","trust"
"11755",5,3577,"moment",NA
"11756",5,3578,"drawn",NA
"11757",5,3578,"screams",NA
"11758",5,3578,"rushed",NA
"11759",5,3578,"glade",NA
"11760",5,3579,"terrible","anger"
"11761",5,3579,"terrible","disgust"
"11762",5,3579,"terrible","fear"
"11763",5,3579,"terrible","negative"
"11764",5,3579,"terrible","sadness"
"11765",5,3579,"deadly","anger"
"11766",5,3579,"deadly","disgust"
"11767",5,3579,"deadly","fear"
"11768",5,3579,"deadly","negative"
"11769",5,3579,"deadly","sadness"
"11770",5,3580,"nature",NA
"11771",5,3580,"injuries",NA
"11772",5,3580,"reveal",NA
"11773",5,3580,"medical","anticipation"
"11774",5,3580,"medical","fear"
"11775",5,3580,"medical","positive"
"11776",5,3580,"medical","trust"
"11777",5,3580,"instincts",NA
"11778",5,3581,"rang",NA
"11779",5,3581,"bell",NA
"11780",5,3581,"called",NA
"11781",5,3581,"weekly",NA
"11782",5,3581,"county","trust"
"11783",5,3581,"paper",NA
"11784",5,3582,"contained",NA
"11785",5,3582,"verbatim",NA
"11786",5,3582,"account","trust"
"11787",5,3582,"inquest",NA
"11788",5,3582,"surgeon's",NA
"11789",5,3583,"deposition",NA
"11790",5,3583,"stated",NA
"11791",5,3583,"posterior",NA
"11792",5,3583,"left",NA
"11793",5,3584,"parietal","positive"
"11794",5,3584,"parietal","trust"
"11795",5,3584,"bone",NA
"11796",5,3584,"left",NA
"11797",5,3584,"half",NA
"11798",5,3584,"occipital",NA
"11799",5,3584,"bone",NA
"11800",5,3585,"shattered","negative"
"11801",5,3585,"shattered","sadness"
"11802",5,3585,"heavy",NA
"11803",5,3585,"blow",NA
"11804",5,3585,"blunt",NA
"11805",5,3585,"weapon",NA
"11806",5,3585,"marked","positive"
"11807",5,3585,"spot",NA
"11808",5,3586,"head",NA
"11809",5,3586,"blow",NA
"11810",5,3586,"struck",NA
"11811",5,3587,"extent",NA
"11812",5,3587,"favour",NA
"11813",5,3587,"accused","anger"
"11814",5,3587,"accused","fear"
"11815",5,3587,"accused","negative"
"11816",5,3588,"quarrelling",NA
"11817",5,3588,"father","trust"
"11818",5,3590,"blow",NA
"11819",5,3590,"fell","negative"
"11820",5,3590,"fell","sadness"
"11821",5,3590,"worth","positive"
"11822",5,3590,"call",NA
"11823",5,3591,"holmes",NA
"11824",5,3591,"attention","positive"
"11825",5,3591,"peculiar",NA
"11826",5,3591,"dying","anger"
"11827",5,3591,"dying","disgust"
"11828",5,3591,"dying","fear"
"11829",5,3591,"dying","negative"
"11830",5,3591,"dying","sadness"
"11831",5,3592,"reference",NA
"11832",5,3592,"rat","disgust"
"11833",5,3592,"rat","fear"
"11834",5,3592,"rat","negative"
"11835",5,3593,"delirium","disgust"
"11836",5,3593,"delirium","negative"
"11837",5,3593,"delirium","sadness"
"11838",5,3593,"dying","anger"
"11839",5,3593,"dying","disgust"
"11840",5,3593,"dying","fear"
"11841",5,3593,"dying","negative"
"11842",5,3593,"dying","sadness"
"11843",5,3593,"sudden","surprise"
"11844",5,3593,"blow",NA
"11845",5,3593,"commonly",NA
"11846",5,3594,"delirious","negative"
"11847",5,3594,"delirious","sadness"
"11848",5,3594,"attempt","anticipation"
"11849",5,3594,"explain","positive"
"11850",5,3594,"explain","trust"
"11851",5,3595,"met",NA
"11852",5,3595,"fate","anticipation"
"11853",5,3595,"fate","negative"
"11854",5,3595,"cudgelled",NA
"11855",5,3596,"brains","positive"
"11856",5,3596,"explanation",NA
"11857",5,3596,"incident","surprise"
"11858",5,3597,"grey",NA
"11859",5,3597,"cloth",NA
"11860",5,3597,"mccarthy",NA
"11861",5,3597,"true","joy"
"11862",5,3597,"true","positive"
"11863",5,3597,"true","trust"
"11864",5,3598,"murderer","anger"
"11865",5,3598,"murderer","disgust"
"11866",5,3598,"murderer","fear"
"11867",5,3598,"murderer","negative"
"11868",5,3598,"murderer","sadness"
"11869",5,3598,"dropped",NA
"11870",5,3598,"dress",NA
"11871",5,3599,"overcoat",NA
"11872",5,3599,"flight",NA
"11873",5,3599,"hardihood",NA
"11874",5,3600,"return",NA
"11875",5,3600,"carry",NA
"11876",5,3600,"instant",NA
"11877",5,3600,"son",NA
"11878",5,3601,"kneeling",NA
"11879",5,3601,"dozen",NA
"11880",5,3601,"paces",NA
"11881",5,3602,"tissue",NA
"11882",5,3602,"mysteries",NA
"11883",5,3602,"improbabilities",NA
"11884",5,3603,"lestrade's",NA
"11885",5,3603,"opinion",NA
"11886",5,3603,"faith","anticipation"
"11887",5,3603,"faith","joy"
"11888",5,3603,"faith","positive"
"11889",5,3603,"faith","trust"
"11890",5,3604,"sherlock",NA
"11891",5,3604,"holmes",NA
"11892",5,3604,"insight",NA
"11893",5,3604,"lose","anger"
"11894",5,3604,"lose","disgust"
"11895",5,3604,"lose","fear"
"11896",5,3604,"lose","negative"
"11897",5,3604,"lose","sadness"
"11898",5,3604,"lose","surprise"
"11899",5,3604,"hope","anticipation"
"11900",5,3604,"hope","joy"
"11901",5,3604,"hope","positive"
"11902",5,3604,"hope","surprise"
"11903",5,3604,"hope","trust"
"11904",5,3605,"fresh",NA
"11905",5,3605,"strengthen","positive"
"11906",5,3605,"conviction","negative"
"11907",5,3606,"mccarthy's",NA
"11908",5,3606,"innocence","positive"
"11909",5,3608,"late","negative"
"11910",5,3608,"late","sadness"
"11911",5,3608,"sherlock",NA
"11912",5,3608,"holmes",NA
"11913",5,3608,"returned",NA
"11914",5,3609,"lestrade",NA
"11915",5,3609,"staying",NA
"11916",5,3609,"lodgings",NA
"11917",5,3609,"town",NA
"11918",5,3611,"glass",NA
"11919",5,3611,"remarked",NA
"11920",5,3611,"sat",NA
"11921",5,3612,"importance","anticipation"
"11922",5,3612,"importance","positive"
"11923",5,3612,"rain",NA
"11924",5,3613,"ground","trust"
"11925",5,3613,"hand",NA
"11926",5,3614,"keenest",NA
"11927",5,3614,"nice",NA
"11928",5,3615,"fagged",NA
"11929",5,3615,"journey","anticipation"
"11930",5,3615,"journey","fear"
"11931",5,3615,"journey","joy"
"11932",5,3615,"journey","positive"
"11933",5,3616,"mccarthy",NA
"11934",5,3618,"learn","positive"
"11935",5,3622,"throw",NA
"11936",5,3622,"light",NA
"11937",5,3624,"inclined",NA
"11938",5,3624,"time","anticipation"
"11939",5,3625,"screening",NA
"11940",5,3625,"convinced","trust"
"11941",5,3626,"puzzled",NA
"11942",5,3627,"quick",NA
"11943",5,3627,"witted",NA
"11944",5,3627,"youth","anger"
"11945",5,3627,"youth","anticipation"
"11946",5,3627,"youth","fear"
"11947",5,3627,"youth","joy"
"11948",5,3627,"youth","positive"
"11949",5,3627,"youth","surprise"
"11950",5,3627,"comely",NA
"11951",5,3628,"sound",NA
"11952",5,3628,"heart",NA
"11953",5,3630,"admire","positive"
"11954",5,3630,"admire","trust"
"11955",5,3630,"taste",NA
"11956",5,3630,"remarked",NA
"11957",5,3631,"averse","anger"
"11958",5,3631,"averse","disgust"
"11959",5,3631,"averse","fear"
"11960",5,3631,"averse","negative"
"11961",5,3631,"marriage","anticipation"
"11962",5,3631,"marriage","joy"
"11963",5,3631,"marriage","positive"
"11964",5,3631,"marriage","trust"
"11965",5,3631,"charming","positive"
"11966",5,3631,"lady",NA
"11967",5,3632,"miss",NA
"11968",5,3632,"turner",NA
"11969",5,3634,"ah",NA
"11970",5,3634,"hangs",NA
"11971",5,3634,"painful","anger"
"11972",5,3634,"painful","disgust"
"11973",5,3634,"painful","fear"
"11974",5,3634,"painful","negative"
"11975",5,3634,"painful","sadness"
"11976",5,3634,"tale","positive"
"11977",5,3634,"fellow","positive"
"11978",5,3634,"fellow","trust"
"11979",5,3634,"madly",NA
"11980",5,3635,"insanely",NA
"11981",5,3635,"love","joy"
"11982",5,3635,"love","positive"
"11983",5,3635,"ago",NA
"11984",5,3636,"lad",NA
"11985",5,3637,"boarding",NA
